date,cases_raw,deaths_raw,hosp_nice,hosp_combined,icu_daily,rt_rivm,rt_low,rt_up,prevalence_rivm,sewage_rna,radar_contact_rate,radar_infected_contact,radar_infectious_contact,coronamelder_positives,cases_sm7,deaths_sm7,hosp_sm7,radar_c_sm7,radar_z_sm7,radar_cI_sm7,radar_I_frac_sm7,radar_I_count_sm7,cm_positives_sm7,sewage_sm7,hosp_nice_old,hosp_combined_old,icu_daily_old,radar_contact_rate_old,radar_infected_contact_old,radar_infectious_contact_old,hosp_sm7_old,radar_c_sm7_old,radar_cI_sm7_old,radar_I_frac_sm7_old,hosp_adm,hosp_notif,icu_adm,icu_notif,icu_sm7,tests_total,tests_positive,prev_json_avg,prev_json_low,prev_json_up,positivity_rate
2020-04-19,1023.0,80.0,84,84,20,0.72,0.48,0.98,31155.0,6224793316153.5,0.867384845049953,0.0051823378689688,0.002202105266451,,954.857142857143,131.5714,106.571428571429,0.897287228550575,0.0026,0.0025833533009752,0.0028790706239608,32033.8,,6831041857294.48,,,,0.884298608004631,0.0,0.0,,0.9234,0.0017,0.00184102,84,69,20,20,22.7142857142857,,,46695.0,31155.0,63586.0,
2020-04-20,748.0,65.0,113,113,26,0.7,0.51,0.91,29326.0,5352148663385.0,0.726096178595366,0.005770673501324,0.0027613578222801,,927.0,123.5714,102.142857142857,0.925621701647032,0.0,0.0024886422442012,0.0026886170017113,0.0,,15909740518716.1,,,,0.727270246298697,0.0,0.0,,0.9536,0.0,0.0,113,129,26,24,20.8571428571429,,,43943.0,29326.0,59950.0,
2020-04-21,716.0,162.0,112,112,23,0.72,0.48,0.98,27532.0,4689714416035.57,0.88690131412162,0.0057318860426013,0.0019028870620879,,865.714285714286,118.8571,93.1428571428571,0.954378932576736,0.0,0.0024005978575985,0.0025153508482392,0.0,,18979951399728.2,,,,0.904671608343389,0.0,0.0,,0.9834,0.0,0.0,112,134,23,35,19.5714285714286,,,41368.0,27532.0,56231.0,
2020-04-22,708.0,141.0,91,91,15,0.74,0.47,1.03,26289.0,14318627485268.2,0.963033927177064,0.0061258769912043,0.002598465631409,,788.714285714286,115.4286,88.8571428571429,0.995501064629172,0.0,0.0022541928345047,0.0022643801343843,0.0,,18979951399728.2,,,,1.00090672612412,0.0,0.0,,1.0274,0.0,0.0,91,118,15,16,18.8571428571429,,,39140.0,26289.0,53050.0,
2020-04-23,874.0,129.0,95,95,17,0.77,0.5,1.05,24931.0,64314473117798.5,1.09352862344246,0.0046597485970331,0.0019753290009731,,735.571428571429,113.2857,83.1428571428572,1.06097909786899,0.0,0.0021480243746897,0.0020245680419191,0.0,,18534726474320.9,,,,1.1360563033991,0.0,0.0,,1.0853,0.0,0.0,95,87,17,17,17.8571428571429,,,36987.0,24931.0,50169.0,
2020-04-24,805.0,111.0,79,79,17,0.77,0.46,1.12,23460.0,,1.13011194954499,0.0059444803929826,0.002460126665807,,686.571428571429,110.1429,76.0,1.11039423178895,0.0,0.0020025092878441,0.0018034219113493,0.0,,19241211559717.4,,,,1.19133836929643,0.0,0.0,,1.138,0.0,0.0,79,309,17,14,16.1428571428571,,,35104.0,23460.0,47516.0,
2020-04-25,647.0,120.0,48,48,14,0.77,0.51,1.05,22465.0,,1.30145061447275,0.0053535021700627,0.0018790783925249,,611.857142857143,95.2857,72.5714285714286,1.1651683004176,0.0,0.0021366211043675,0.001833744621787,0.0,,19535179924077.2,,,,1.34719348163476,0.0,0.0,,1.1846,0.0,0.0,48,48,14,10,14.8571428571429,,,33549.0,22465.0,45147.0,
2020-04-26,651.0,65.0,44,44,13,0.75,0.44,1.11,21607.0,3998668689117.0,1.3257310777287,0.0035053643497499,0.001458926047746,,566.142857142857,94.5714,67.2857142857143,1.18168549060464,0.0,0.0020066082773875,0.0016980899683898,0.0,,18182805718487.4,,,,1.2898342011004,0.0,0.0,,1.209,0.0,0.0,44,50,13,12,14.4285714285714,,,32245.0,21607.0,43532.0,
2020-04-27,405.0,43.0,63,63,14,0.73,0.45,1.03,20721.0,8884574090367.6,1.07200211603504,0.005147377342047,0.0017427522143604,,513.714285714286,87.8571,63.2857142857143,1.20408027572963,0.0,0.0020081468966925,0.0016677848953847,0.0,,6317373847370.52,,,,1.09579431178077,0.0,0.0,,1.2362,0.0,0.0,63,41,14,12,14.4285714285714,,,30783.0,20721.0,41696.0,
2020-04-28,193.0,58.0,88,88,14,0.72,0.43,1.03,19790.0,6159556237834.75,1.27031979452216,0.0044000699226344,0.0028416697777519,,467.0,86.2857,59.1428571428572,1.22205438565379,0.0,0.002062524049129,0.0016877514399865,0.0,,5673009682136.1,,,,1.23097791395379,0.0,0.0,,1.2437,0.0,0.0,88,75,14,20,13.2857142857143,,,29376.0,19790.0,39667.0,
2020-04-29,388.0,136.0,54,54,12,0.71,0.39,1.08,19028.0,7556756457319.25,1.07865425848637,0.0053798717072619,0.0016883758425492,,437.0,82.4286,56.5714285714286,1.23625346433779,0.0,0.0020036147073001,0.0016207151406232,0.0,,5673009682136.1,,,,1.17149885784572,0.0,0.0,,1.223,0.0,0.0,54,60,12,16,12.5714285714286,,,28057.0,19028.0,37688.0,
2020-04-30,507.0,82.0,67,67,17,0.69,0.36,1.05,18290.0,4987313762214.0,1.25029211931738,0.0041657469448283,0.0019860993361082,,392.285714285714,82.8571,55.7142857142857,1.26243945777119,0.0,0.0020075121745626,0.0015901849092287,0.0,,6721343768908.38,,,,1.32683933073573,0.0,0.0,,1.2063,0.0,0.0,67,146,17,11,12.2857142857143,,,26947.0,18290.0,36156.0,
2020-05-01,478.0,100.0,50,50,9,0.69,0.39,1.04,17515.0,2451188855964.0,1.25593071901412,0.0048575326926724,0.0028407667328628,,363.142857142857,80.5714,55.1428571428572,1.26946039803676,0.0,0.0019941793998846,0.0015708874439633,0.0,,6288697704616.54,,,,,,,,1.2431,0.0,0.0,50,98,9,11,11.8571428571429,,,25972.0,17515.0,34798.0,
2020-05-02,437.0,93.0,30,30,9,0.72,0.35,1.15,16846.0,,1.40084416526078,0.0045851266644966,0.0014667129997222,,381.142857142857,84.0,46.2857142857143,1.28862348654975,,0.001914360276781,0.0014855854303157,,,6241930703800.72,,,,,,,,,,,30,44,9,6,10.2857142857143,,,25141.0,16846.0,33672.0,
2020-05-03,338.0,68.0,38,38,11,0.76,0.36,1.21,16546.0,10288673209750.7,1.50903303176249,0.003477008315449,0.0014862083185835,,371.285714285714,70.2857,46.4285714285714,1.31561533579997,,0.0019256062936183,0.001463654490199,,,5754005848562.56,,,,,,,,,,,38,27,11,7,9.57142857142857,,,24496.0,16546.0,32958.0,
2020-05-04,201.0,27.0,59,59,11,0.8,0.39,1.27,16649.0,,1.12114869789404,0.0043600386667581,0.0016494227916144,,350.428571428571,70.5714,43.0,1.35351542642754,,0.0019417833250332,0.0014346222341612,,,5693831140382.96,,,,,,,,,,,59,68,11,16,8.42857142857143,,,24277.0,16649.0,32503.0,
2020-05-05,319.0,82.0,26,26,3,0.83,0.4,1.33,16723.0,5925721233755.64,1.40446141411306,0.0030045585190862,0.0022829359160266,,327.714285714286,66.5714,44.0,1.38992483935226,,0.001762601519939,0.001268127218131,,,6504491711487.7,,,,,,,,,,,26,36,3,7,8.14285714285714,,,23938.0,16723.0,31771.0,
2020-05-06,319.0,40.0,55,55,7,0.83,0.38,1.38,16623.0,5117132181128.46,1.26759720323793,0.0041028404706459,0.0017670979604106,,306.428571428571,62.4286,44.1428571428571,1.44828105205214,,0.0017688172667296,0.0012213218313001,,,5918396170886.36,,,,,,,,,,,55,55,7,7,7.57142857142857,,,23626.0,16623.0,31038.0,
2020-05-07,361.0,84.0,43,43,9,0.82,0.36,1.33,16167.0,4686440221316.0,1.51559275371039,0.0031189405278524,0.0020993385560124,,292.714285714286,55.2857,41.8571428571429,1.5169258322598,,0.0017497015647744,0.001153452283272,,,4741159517664.47,,,,,,,,,,,43,32,9,8,6.57142857142857,,,23121.0,16167.0,30303.0,
2020-05-08,319.0,72.0,57,57,7,0.82,0.42,1.28,15812.0,,1.51079660948713,0.0038844105249585,0.0015864940972037,,289.571428571429,53.7143,40.0,1.54835712867375,,0.0017401372365016,0.0011238603835487,,,4813679686351.56,,,,,,,,,,,57,356,7,5,6.0,,,22691.0,15812.0,29687.0,
2020-05-09,288.0,64.0,31,31,5,0.81,0.3,1.44,15479.0,3574014008481.0,1.80933765415994,0.002966965882934,0.0015102232272562,,271.857142857143,49.8571,39.5714285714286,1.57442623336354,,0.0016639116995176,0.0010568368744484,,,4047785040722.84,,,,,,,,,,,31,29,5,5,5.85714285714286,,,22348.0,15479.0,29353.0,
2020-05-10,242.0,18.0,22,22,4,0.78,0.3,1.36,14499.0,4402489943641.25,1.98954649321609,0.0023035674438095,0.0013523984048971,,258.142857142857,51.1429,36.4285714285714,1.65588938805661,,0.0016180322646236,0.0009771378911502,,,3544314942218.11,,,,,,,,,,,22,14,4,2,5.28571428571429,,,21629.0,14499.0,28726.0,
2020-05-11,179.0,16.0,46,46,7,0.77,0.38,1.25,13952.0,5176280529787.0,1.34116777279168,0.0027517140226744,0.0015824724937049,,245.714285714286,43.2857,33.8571428571429,1.67814207417111,,0.0015069079987339,0.000897962110555,,,3315889886398.53,,,,,,,,,,,46,62,7,10,5.14285714285714,,,20977.0,13952.0,28172.0,
2020-05-12,195.0,55.0,23,23,2,0.78,0.3,1.4,13248.0,1330353359983.33,1.58694514694159,0.004486847017503,0.0017493571571382,,229.0,40.7143,29.8571428571429,1.72384323582573,,0.0014647629627442,0.0008497077531778,,,3479506687562.28,,,,,,,,,,,23,37,2,5,4.57142857142857,,,20189.0,13248.0,27366.0,
2020-05-13,223.0,49.0,33,33,3,0.8,0.3,1.44,12966.0,2096311590100.09,1.83783928608948,0.0026658565934987,0.0014459419161528,,215.571428571429,35.1429,28.4285714285714,1.7403039423656,,0.001466415046475,0.0008426200796176,,,3048261737579.28,,,,,,,,,,,33,42,3,5,4.85714285714286,,,19473.0,12966.0,26670.0,
2020-05-14,274.0,29.0,25,25,8,0.84,0.33,1.44,12393.0,,1.67136155651184,0.0031359463201708,0.0013214686947842,,198.857142857143,34.1429,29.2857142857143,1.72085550746853,,0.0015202499548956,0.000883426846878,,,3184203286101.79,,,,,,,,,,,25,41,8,4,4.85714285714286,,,18609.0,12393.0,25315.0,
2020-05-15,202.0,54.0,29,29,3,0.91,0.33,1.56,11872.0,4297590693381.0,1.83070474106949,0.0044854211571519,0.0012914788452759,,194.428571428571,34.1429,27.4285714285714,1.72559055909738,,0.0014625199608776,0.0008475474979665,,,2991740265655.63,,,,,,,,,,,29,26,3,3,4.42857142857143,,,17951.0,11872.0,24320.0,
2020-05-16,194.0,25.0,21,21,7,1.0,0.33,1.86,11481.0,986544308583.0,1.92456259993901,0.0023158626311404,0.001521787813372,,182.428571428571,29.2857,26.4285714285714,1.758938374086,,0.0014499515797483,0.0008243333598891,,,3150589513994.72,,,,,,,,,,,21,12,7,4,4.28571428571429,,,17367.0,11481.0,23493.0,
2020-05-17,125.0,11.0,28,28,4,1.08,0.33,2.0,10831.0,5218139234776.33,1.85340744893666,0.0023466447135529,0.0017292427638414,,177.285714285714,26.8571,25.4285714285714,1.7746951867517,,0.0014464704354416,0.0008150528869631,,,3044556013601.7,,,,,,,,,,,28,22,4,6,4.14285714285714,,,16527.0,10831.0,22557.0,
2020-05-18,148.0,16.0,33,33,4,1.13,0.5,1.89,10262.0,4021502407110.0,1.3743131341936,0.0026043517762332,0.0011783625355787,,174.428571428571,26.7143,23.4285714285714,1.82012408229824,,0.0014989545139383,0.0008235452343697,,,3830452623872.52,,,,,,,,,,,33,43,4,2,3.28571428571429,,,15742.0,10262.0,21593.0,
2020-05-19,111.0,21.0,16,16,1,1.08,0.25,2.2,9628.0,2283448850017.88,1.82037985186194,0.0036046356568841,0.0016613784892327,,171.857142857143,20.8571,23.5714285714286,1.83864713829681,,0.0014708306878415,0.0007999526702029,,,3325135016897.24,,,,,,,,,,,16,46,1,12,3.42857142857143,,,14946.0,9628.0,20577.0,
2020-05-20,187.0,32.0,26,26,2,0.96,0.4,1.6,9227.0,1460110587742.0,1.94813697474939,0.0027901546743326,0.0014215739060064,,169.428571428571,20.4286,22.7142857142857,1.83940180083707,,0.0014669229427354,0.0007975000035706,,,3323921153375.52,,,,,,,,,,,26,43,2,3,3.0,,,14270.0,9227.0,19758.0,
2020-05-21,254.0,28.0,11,11,2,0.88,0.36,1.45,8571.0,8545832285497.44,1.9893638253376,0.0033147450884407,0.0016888572442608,,176.285714285714,20.4286,21.2857142857143,1.85815082671593,,0.0013656779855648,0.0007349661641722,,,3550052218155.76,,,,,,,,,,,11,12,2,1,3.42857142857143,,,13467.0,8571.0,18720.0,
2020-05-22,184.0,13.0,30,30,4,0.88,0.36,1.45,7953.0,760367444554.0,1.96036613305946,0.0025049906797953,0.0010946120625985,,185.571428571429,19.2857,21.0,1.82925374105773,,0.0013313829068606,0.0007278284455445,,,3621747259299.47,,,,,,,,,,,30,17,4,3,3.0,,,12672.0,7953.0,17692.0,
2020-05-23,177.0,22.0,15,15,4,0.88,0.2,1.8,7579.0,978047263931.0,1.92984523772083,0.0023845629904046,0.0014944335976296,,188.142857142857,19.5714,22.4285714285714,1.89722546827809,,0.0013581903230211,0.0007158824007637,,,3482897374863.49,,,,,,,,,,,15,24,4,5,3.42857142857143,,,11933.0,7579.0,16701.0,
2020-05-24,173.0,11.0,18,18,7,0.8,0.0,1.75,7173.0,6801056688238.0,1.98465063008866,0.0021353659024692,0.0010205280636471,,189.142857142857,17.1429,20.8571428571429,1.99580643542865,,0.0013509025496806,0.0006768705249667,,,4251521119236.92,,,,,,,,,,,18,10,7,3,3.57142857142857,,,11269.0,7173.0,15858.0,
2020-05-25,213.0,8.0,31,31,1,0.73,0.33,1.21,6594.0,4523367695116.0,1.1720335345862,0.0024986407795341,0.0009382969846493,,178.285714285714,17.5714,21.1428571428571,2.0542840124791,,0.0013858317984141,0.0006746057458441,,,3162230165585.48,,,,,,,,,,,31,50,1,6,3.42857142857143,,,10460.0,6594.0,14719.0,
2020-05-26,129.0,23.0,26,26,4,0.68,0.0,1.4,6061.0,1311499658966.0,2.29618194240447,0.0027621428796919,0.0018490304023558,,177.428571428571,19.2857,19.7142857142857,2.14698933055927,,0.0014699498590032,0.0006846563408958,,,3140272748366.86,,,,,,,,,,,26,34,4,2,3.0,,,9724.0,6061.0,13578.0,
2020-05-27,194.0,15.0,15,15,3,0.56,0.0,1.4,5670.0,6840476798356.0,2.63820374480335,0.0022830661833992,0.0013705594926232,,172.285714285714,19.1429,20.2857142857143,2.2725696651183,,0.0015356838925288,0.0006757477740286,,,3500643662439.5,,,,,,,,,,,15,59,3,7,2.85714285714286,,,9179.0,5670.0,12897.0,
2020-05-28,178.0,31.0,13,13,1,0.48,0.09,0.92,5365.0,920795609937.333,2.39870686469077,0.0020865295180804,0.0019333619853953,,172.714285714286,18.0,19.5714285714286,2.41276793048675,,0.0015370500916893,0.0006370484588541,,,2840561057279.8,,,,,,,,,,,13,16,1,1,2.28571428571429,,,8667.0,5365.0,12250.0,
2020-05-29,178.0,25.0,20,20,1,0.48,0.0,1.25,4972.0,606665524023.667,2.6093033596206,0.0020391771241198,0.0016834384867217,,157.142857142857,17.7143,17.2857142857143,2.55176397378189,,0.0015418102434687,0.0006042135006646,,,2329248752210.1,,,,,,,,,,,20,20,1,4,2.85714285714286,,,8107.0,4972.0,11542.0,
2020-05-30,141.0,21.0,19,19,3,0.52,0.0,1.2,4612.0,,2.80890757963405,0.002402822863219,0.001954571832309,,152.285714285714,15.0,16.5714285714286,2.56779701789656,,0.0014809578787296,0.0005767425806666,,,2744833449699.5,,,,,,,,,,,19,15,3,0,2.42857142857143,,,7554.0,4612.0,10727.0,
2020-05-31,176.0,3.0,13,13,3,0.58,0.0,1.99,4418.0,,2.96603848766781,0.0027303833113286,0.001030091457771,,137.857142857143,14.5714,16.4285714285714,2.58654798529225,0.0016,0.0014608520818372,0.0005647883163753,7076.0,,2615485625109.19,,,,,,,,2.459,0.001,0.00040667,13,10,3,1,2.71428571428571,,,7105.0,4418.0,10123.0,
2020-06-01,104.0,6.0,15,15,5,0.67,0.0,1.66,4115.0,1966806169767.5,2.14500583765217,0.001860572424598,0.0009716180471052,,139.285714285714,12.2857,16.0,2.62339444416464,0.0017,0.0013815386903957,0.0005266225570724,7587.4,,2882674177945.59,,,,2.20516039655396,0.0013420494393696,0.0008499646449341,,2.5226,0.0011,0.00043606,15,13,5,4,3.28571428571429,1551.0,73.0,6578.0,4115.0,9383.0,0.047066408768536426
2020-06-02,95.0,4.0,21,21,1,0.82,0.0,1.99,3668.0,3389423146413.0,2.40841325120715,0.0026232291935254,0.0014230638491819,,144.857142857143,10.5714,14.5714285714286,2.65959172962912,0.0017,0.0013189365331104,0.0004959169177798,7433.9,,2970734081213.25,,,,2.43945054945055,0.0020604395604395,0.001304945054945,,2.5747,0.0011,0.00042723,21,23,1,4,3.57142857142857,6821.0,203.0,6044.0,3668.0,8643.0,0.02976103210672922
2020-06-03,93.0,12.0,14,14,5,0.96,0.0,2.98,3224.0,6193737675404.43,2.76946051657319,0.0022445903779048,0.0012298189143762,,151.857142857143,8.5714,12.4285714285714,2.66281110724252,0.0017,0.0012393268789832,0.0004654205007679,7300.6,,2627282621941.29,,,,2.7324737811525,0.0012780513475923,0.0008094325201418,,2.6217,0.0011,0.00041958,14,22,5,1,3.42857142857143,8880.0,165.0,5523.0,3224.0,7928.0,0.018581081081081082
2020-06-04,188.0,15.0,10,10,5,1.01,0.0,2.97,2877.0,2256738374119.33,2.65663207679751,0.0026666167014644,0.0013781682453048,,160.857142857143,8.5714,11.7142857142857,2.64992590720943,0.0016,0.0012447445626818,0.0004697280626961,6538.2,,2348858093606.54,,,,2.71321502181536,0.0020343156936748,0.0012883999393274,,2.6613,0.001,0.00037576,10,13,5,1,3.42857142857143,9352.0,173.0,5064.0,2877.0,7437.0,0.018498716852010266
2020-06-05,217.0,13.0,10,10,3,1.05,0.0,2.31,2677.0,1046965040362.0,2.86268435787193,0.0017283348356819,0.0012452233857249,,169.714285714286,8.1429,11.1428571428571,2.61020233231026,0.0016,0.0012281078695407,0.000470502939308,6663.3,,2475783155887.99,,,,2.78297623033144,0.0016320723133578,0.0010336457984599,,2.6113,0.001,0.00038295,10,16,3,9,2.71428571428571,9478.0,135.0,4740.0,2677.0,7072.0,0.01424351128930154
2020-06-06,190.0,7.0,4,4,2,1.14,0.0,2.95,2591.0,910025325581.5,2.83144322292787,0.0023596319962573,0.0013973042534182,,179.571428571429,9.8571,9.42857142857143,2.7238911620879,0.0016,0.0012681636547273,0.0004655706044272,6497.9,,2262268797524.49,,,,2.85700088635814,0.0016652789342214,0.0010546766583402,,2.6778,0.001,0.00037344,4,4,2,0,2.85714285714286,7852.0,125.0,4568.0,2591.0,6820.0,0.015919510952623537
2020-06-07,239.0,3.0,8,8,3,1.26,0.0,2.93,2668.0,678310923598.0,2.87584208743621,0.0016113601004954,0.0010680152436616,,192.142857142857,9.8571,8.14285714285714,2.8259636189886,0.0016,0.001213152893098,0.0004292882204662,6384.9,,1647903617847.13,,,,2.89911052544886,0.0015236369626091,0.0009649700763191,,2.7252,0.001,0.00036695,8,6,3,2,2.42857142857143,4930.0,114.0,4432.0,2668.0,6431.0,0.023123732251521298
2020-06-08,166.0,3.0,11,11,0,1.3,0.0,3.88,2724.0,2855281605737.67,1.86694081335796,0.0014815215547095,0.0008551611951171,,188.428571428571,8.1429,8.28571428571429,2.91806212676344,0.0015,0.0012185308966119,0.0004175822322067,6258.1,,2471478912119.51,,,,1.85480166092411,0.0010159908119091,0.0006434608475424,,2.7804,0.001,0.00035966,11,9,0,2,1.85714285714286,9127.0,112.0,4361.0,2724.0,6217.0,0.012271283006464337
2020-06-09,164.0,16.0,9,9,2,1.18,0.0,3.86,2835.0,1894822637868.5,3.20423505965065,0.0029195216879302,0.0017034543454884,,187.0,7.5714,8.14285714285714,3.00918468279289,0.0015,0.0012632603673585,0.0004198015411224,6127.2,,2321912477782.08,,,,2.90530126429531,0.0017552039053286,0.0011116291400415,,2.8398,0.001,0.00035214,9,17,2,5,1.85714285714286,10184.0,121.0,4372.0,2835.0,6069.0,0.01188138256087981
2020-06-10,181.0,12.0,5,5,2,0.96,0.0,2.23,2907.0,1893181417662.9,3.48396771487808,0.002164041304142,0.0008447435829708,,185.714285714286,7.1429,8.0,3.14384927572511,0.0016,0.001257823092948,0.0004000901387544,5929.3,,2557227003148.85,,,,3.06391347099312,0.0013855367837668,0.000877506629719,,2.9346,0.001,0.00034076,5,9,2,2,1.85714285714286,9759.0,144.0,4363.0,2907.0,5903.0,0.014755610205963726
2020-06-11,162.0,3.0,11,11,1,0.8,0.0,1.89,2819.0,8021765434026.0,3.30132163122141,0.0030526768190453,0.0014158142699024,,172.142857142857,7.0,7.28571428571429,3.22638417259599,0.0015,0.0012260709494341,0.0003800139362968,5191.4,,2953873196633.4,,,,3.09983717542206,0.0018282057874139,0.0011578636653621,,3.0165,0.0009,0.00029836,11,10,1,1,1.42857142857143,9402.0,139.0,4317.0,2819.0,5842.0,0.014784088491810253
2020-06-12,207.0,9.0,9,9,3,0.75,0.0,1.87,2620.0,0.0,3.50054225007805,0.002658060768508,0.0015583296809508,,171.142857142857,7.4286,6.42857142857143,3.2916783307452,0.0017,0.0013020887855764,0.000395569874922,6214.9,,2753563591863.41,,,,3.19842420726991,0.0016434648105181,0.0010408610466615,,3.0797,0.0011,0.00035718,9,8,3,4,1.57142857142857,8680.0,131.0,4238.0,2620.0,5779.0,0.015092165898617511
2020-06-13,181.0,4.0,3,3,2,0.73,0.58,0.89,2470.0,,3.77409537345344,0.0030861660510142,0.0013592433325446,,166.857142857143,5.8571,6.42857142857143,3.30024678347233,0.0016,0.0011756217138965,0.0003562223648801,5609.3,,2773404339141.11,,,,3.52048306034639,0.0016993889431247,0.0010762796639789,,3.102,0.001,0.00032237,3,1,2,1,1.57142857142857,6056.0,113.0,4163.0,2470.0,5805.0,0.018659180977542933
2020-06-14,144.0,2.0,3,3,0,0.73,0.58,0.88,2512.0,3058188084505.33,3.45358636553238,0.0016264601964805,0.0008457502390646,,157.142857142857,4.7143,6.42857142857143,3.28252043916627,0.0016,0.0012455716579996,0.0003794558727305,5602.1,,2589901786067.72,,,,3.47307087988827,0.0010911312849162,0.0006910498137802,,3.106,0.001,0.00032196,3,3,0,0,1.28571428571429,3933.0,86.0,4245.0,2512.0,6014.0,0.021866259852529876
2020-06-15,159.0,6.0,5,5,1,0.74,0.59,0.9,2509.0,1653423977117.71,2.32399992040239,0.0015341337585871,0.0013872860481132,,151.714285714286,4.8571,5.57142857142857,3.30919694551119,0.0015,0.0012139136908075,0.0003668302947197,5554.0,,1252940880396.72,,,,2.29689388763336,0.0028380722131707,0.0017974457350081,,3.1329,0.001,0.00031919,5,11,1,2,1.28571428571429,10243.0,135.0,4240.0,2509.0,6094.0,0.01317973250024407
2020-06-16,134.0,5.0,9,9,2,0.78,0.6,0.97,2556.0,2013867121534.75,3.26421422874056,0.0022469429197609,0.0008181848437289,,137.571428571429,4.0,4.71428571428571,3.34842360986201,0.0015,0.0011224559519755,0.0003352192203727,4949.9,,1252940880396.72,,,,3.06142521152143,0.0008247044808943,0.0005223128378997,,3.1637,0.0009,0.00028448,9,2,2,0,0.857142857142857,10925.0,92.0,4237.0,2556.0,6070.0,0.008421052631578947
2020-06-17,113.0,4.0,5,5,0,0.85,0.67,1.03,2683.0,792166099222.556,3.35988330473564,0.0019418193384888,0.0013343931916929,,124.571428571429,4.5714,4.71428571428571,3.36486313488652,0.0014,0.001059361909743,0.0003148306089361,4905.2,,1252940880396.72,,,,3.09163705520244,0.0011510935388619,0.0007290259079458,,3.1925,0.0009,0.00028191,5,9,0,2,0.857142857142857,10417.0,76.0,4352.0,2683.0,6127.0,0.007295766535470865
2020-06-18,124.0,4.0,5,5,1,0.92,0.7,1.15,2851.0,0.0,3.48805717563585,0.0021760551241655,0.0011942084995575,,117.571428571429,4.4286,4.85714285714286,3.38229956203601,0.0015,0.0012455863499695,0.0003682661240152,5388.2,,1076158042885.45,,,,3.28827319587629,0.0015463917525773,0.0009793814432989,,3.2293,0.001,0.00030966,5,1,1,0,0.857142857142857,10192.0,76.0,4499.0,2851.0,6239.0,0.007456828885400314
2020-06-19,108.0,3.0,3,3,0,0.98,0.76,1.21,3004.0,0.0,3.77512890053379,0.0019661421879867,0.0009181255091271,,104.571428571429,3.5714,5.42857142857143,3.4392550569466,0.0013,0.0012571677642164,0.0003655349031695,4208.1,,858987944282.896,,,,3.41381424338408,0.0010728517421068,0.000679472770001,,3.3079,0.0008,0.00024185,3,9,0,0,1.14285714285714,9528.0,78.0,4634.0,3004.0,6298.0,0.00818639798488665
2020-06-20,90.0,8.0,3,3,2,1.02,0.81,1.25,3026.0,,3.88917204862501,0.0022062698738183,0.0009175850369167,,95.4285714285714,3.7143,4.42857142857143,3.48468777158148,0.0013,0.0012667924954431,0.0003635311334846,4678.8,,622453700011.504,,,,3.72263808139535,0.001235465116279,0.00078246124031,,3.347,0.0009,0.0002689,3,3,2,2,1.0,6076.0,66.0,4733.0,3026.0,6416.0,0.010862409479921
2020-06-21,95.0,1.0,4,4,0,1.02,0.77,1.28,2873.0,1997491059437.67,3.57564135557887,0.001686339858413,0.0021493213206505,,90.7142857142857,3.4286,4.57142857142857,3.56601441337356,0.0014,0.0011661713475968,0.0003270237336179,4569.2,,490426016807.745,,,,3.73067065356685,0.0020824434002563,0.0013188808201623,,3.4273,0.0009,0.0002626,4,3,0,1,1.14285714285714,4285.0,46.0,4694.0,2873.0,6453.0,0.01073512252042007
2020-06-22,68.0,0.0,9,9,3,0.98,0.78,1.18,2758.0,350403385502.4,2.72268838477651,0.0013502545186061,0.001468355947841,,88.7142857142857,3.2857,4.85714285714286,3.61480981157148,0.0013,0.0011349486676582,0.0003139718897589,4007.1,,588511220169.294,,,,2.84662162162162,0.0011486486486486,0.0007274774774774,,3.4738,0.0008,0.0002303,9,9,3,2,1.0,11283.0,63.0,4643.0,2758.0,6488.0,0.005583621377293273
2020-06-23,70.0,6.0,2,2,1,0.93,0.72,1.14,2639.0,594661655906.4,3.58224323118472,0.0026896647560344,0.0008855579623159,,86.5714285714286,3.2857,4.57142857142857,3.64021321191908,0.0013,0.0011116346901738,0.0003053762583285,3970.8,,735639025211.617,,,,3.33549885817781,0.0011811953697141,0.0007480904008189,,3.5056,0.0008,0.00022821,2,8,1,0,1.0,11031.0,88.0,4574.0,2639.0,6539.0,0.007977517904088478
2020-06-24,80.0,2.0,6,6,1,0.91,0.72,1.1,2477.0,0.0,3.92916979728016,0.0013338056573224,0.0006300451567692,,84.7142857142857,2.4286,4.42857142857143,3.64872885460915,0.0014,0.001105997842089,0.0003031186712303,4448.4,,1118316572247.83,,,,3.6532917383821,0.0012370912220309,0.0007834911072862,,3.5204,0.0009,0.00025565,6,4,1,2,0.714285714285714,9571.0,64.0,4407.0,2477.0,6371.0,0.006686866576115349
2020-06-25,110.0,3.0,7,7,0,0.91,0.71,1.13,2409.0,,3.82962496302128,0.0022354962156354,0.0009756497399868,,80.5714285714286,2.2857,4.57142857142857,3.65795188867176,0.0014,0.0008934877268123,0.0002442590154286,4450.9,,1158062690683.12,,,,3.61426636928469,0.0014338059582603,0.0009080771068982,,3.5184,0.0009,0.0002558,7,5,0,0,0.714285714285714,10392.0,60.0,4278.0,2409.0,6293.0,0.005773672055427252
